time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason,failure_detail
11.616608,0.045043,0.074170,-4.813232,0.058018,0.309188,20.000000,58.614978,0.000000,5.000000,62.030546,20.000000,98.614978,8.000000,-0.128554,-0.063271,0.209938,61.848416,4.749962,1.616237,0.217239,1.184837,-0.186768,0.264804,1.476441,0.110912,0.203117,0.997372,0.077680,0,follow,,62.030546,4.703367,-4.434170,0,,,
11.666700,0.050931,0.098135,-4.822115,0.071319,0.376231,20.000000,58.864895,0.000000,5.000000,62.243455,20.000000,98.864895,8.000000,-0.122880,-0.052400,0.217684,62.060434,4.769715,1.689072,0.230398,1.258673,-0.177885,0.263191,1.476730,0.177650,0.216027,1.072982,0.085353,0,follow,,62.243455,4.636842,-4.368741,0,,,
11.716601,0.055137,0.115546,-4.827470,0.080210,0.420573,20.000000,59.114364,0.000000,5.000000,62.462519,20.000000,99.114364,8.000000,-0.119180,-0.041227,0.224087,62.278874,4.786243,1.751472,0.243476,1.332524,-0.172530,0.261554,1.477020,0.107107,0.225142,1.118269,0.096343,0,follow,,62.462519,4.592975,-4.326178,0,,,
11.766791,0.061783,0.143112,-4.834564,0.093490,0.485636,20.000000,59.365193,0.000000,5.000000,62.672751,20.000000,99.365193,8.000000,-0.113128,-0.029738,0.229109,62.488298,4.804825,1.803136,0.256473,1.406389,-0.165436,0.259940,1.477305,0.141869,0.232062,1.178689,0.108163,0,follow,,62.672751,4.528283,-4.262305,0,,,
11.816747,0.067189,0.165206,-4.839317,0.103584,0.533984,20.000000,59.615512,0.000000,5.000000,62.887996,20.000000,99.615512,8.000000,-0.109206,-0.018089,0.232719,62.702917,4.821228,1.843660,0.269388,1.480269,-0.160683,0.258304,1.477592,0.095062,0.254117,1.220129,0.096482,0,follow,,62.887996,4.480283,-4.215268,0,,,
11.866409,0.076838,0.204882,-4.846584,0.120632,0.614055,20.000000,59.861558,0.000000,5.000000,63.081515,20.000000,99.861558,8.000000,-0.102894,-0.006528,0.234893,62.895559,4.840056,1.872617,0.282226,1.554162,-0.153416,0.256754,1.477862,0.145350,0.275050,1.267535,0.095443,0,follow,,63.081515,4.400587,-4.135640,0,,,
11.916600,0.083636,0.232586,-4.850830,0.132143,0.665882,20.000000,60.115223,0.000000,5.000000,63.294352,20.000000,100.115223,8.000000,-0.099206,0.005430,0.235619,63.107779,4.856259,1.890385,0.294981,1.628069,-0.149170,0.255101,1.478149,0.084906,0.290704,1.302409,0.096567,0,follow,,63.294352,4.349040,-4.084608,0,,,
11.966742,0.094250,0.275131,-4.856272,0.149152,0.740316,20.000000,60.364175,0.000000,5.000000,63.487653,20.000000,100.364175,8.000000,-0.093830,0.017133,0.234893,63.300332,4.873405,1.896278,0.307657,1.701990,-0.143728,0.253524,1.478420,0.108852,0.309559,1.344480,0.088844,0,follow,,63.487653,4.274952,-4.010124,0,,,
12.016840,0.102637,0.308191,-4.859830,0.162063,0.794741,20.000000,60.615370,0.000000,5.000000,63.692699,20.000000,100.615370,8.000000,-0.090210,0.028835,0.232719,63.504809,4.888665,1.890584,0.320252,1.775925,-0.140170,0.251890,1.478699,0.071154,0.329718,1.364548,0.090475,0,follow,,63.692699,4.220752,-3.955891,0,,,
12.066586,0.117545,0.365899,-4.865108,0.183536,0.883627,20.000000,60.865460,0.000000,5.000000,63.871528,20.000000,100.865460,8.000000,-0.084738,0.040307,0.229109,63.682878,4.905415,1.873182,0.332768,1.849874,-0.134892,0.250335,1.478963,0.105553,0.343901,1.400635,0.079021,0,follow,,63.871528,4.132398,-3.866029,0,,,
12.116761,0.127876,0.405206,-4.868239,0.197690,0.940402,20.000000,61.114580,0.000000,5.000000,64.068191,20.000000,101.114580,8.000000,-0.081774,0.051488,0.224087,63.879022,4.919727,1.844187,0.345204,1.923835,-0.131761,0.248715,1.479237,0.062637,0.357615,1.422480,0.073074,0,follow,,64.068191,4.075901,-3.808940,0,,,
12.166650,0.143797,0.464519,-4.872353,0.218582,1.021075,20.000000,61.362177,0.000000,5.000000,64.242854,20.000000,101.362177,8.000000,-0.078006,0.062286,0.217684,64.053053,4.934639,1.803758,0.357562,1.997810,-0.127647,0.247156,1.479498,0.082273,0.379935,1.451451,0.062947,0,follow,,64.242854,3.995880,-3.726891,0,,,
12.216566,0.156242,0.509920,-4.875124,0.233950,1.079580,20.000000,61.614662,0.000000,5.000000,64.436382,20.000000,101.614662,8.000000,-0.075612,0.072913,0.209938,64.246122,4.948037,1.752421,0.369837,2.071799,-0.124876,0.245506,1.479773,0.055418,0.391982,1.470454,0.059700,0,follow,,64.436382,3.937761,-3.667597,0,,,
12.266474,0.177680,0.587687,-4.879224,0.258730,1.174198,20.000000,61.864001,0.000000,5.000000,64.593609,20.000000,101.864001,8.000000,-0.072137,0.082955,0.200899,64.402726,4.962179,1.690144,0.382035,2.145800,-0.120776,0.243965,1.480027,0.081997,0.384605,1.485904,0.049931,0,follow,,64.593609,3.844249,-3.570899,0,,,
12.316898,0.191906,0.639447,-4.881582,0.273908,1.234089,20.000000,62.115332,0.000000,5.000000,64.779527,20.000000,102.115332,8.000000,-0.070271,0.092565,0.190620,64.588273,4.974147,1.617526,0.394151,2.219815,-0.118418,0.242321,1.480297,0.047169,0.379750,1.500910,0.047222,0,follow,,64.779527,3.784862,-3.510134,0,,,
12.367178,0.212815,0.715945,-4.884745,0.294645,1.318691,20.000000,62.366111,0.000000,5.000000,64.939504,20.000000,102.366111,8.000000,-0.067759,0.101578,0.179166,64.747786,4.986323,1.534909,0.406189,2.293843,-0.115255,0.240747,1.480554,0.063248,0.364846,1.517020,0.035968,0,follow,,64.939504,3.701327,-3.424023,0,,,
12.416820,0.228492,0.773544,-4.886975,0.308797,1.379681,20.000000,62.614931,0.000000,5.000000,65.117112,20.000000,102.614931,8.000000,-0.066283,0.109896,0.166608,64.925108,4.996871,1.442761,0.418145,2.367884,-0.113025,0.239118,1.480818,0.044613,0.356067,1.527779,0.039557,0,follow,,65.117112,3.640921,-3.362310,0,,,
12.466656,0.254836,0.870820,-4.890438,0.330997,1.477557,20.000000,62.863614,0.000000,5.000000,65.253796,20.000000,102.863614,8.000000,-0.064272,0.117538,0.153023,65.061341,5.007976,1.341719,0.430025,2.441937,-0.109562,0.237602,1.481062,0.069256,0.343353,1.534487,0.025957,0,follow,,65.253796,3.544627,-3.262932,0,,,
12.516700,0.272008,0.934754,-4.892597,0.344351,1.539068,20.000000,63.114985,0.000000,5.000000,65.427414,20.000000,103.114985,8.000000,-0.063262,0.124537,0.138494,65.234767,5.017135,1.232487,0.441822,2.516003,-0.107403,0.235951,1.481326,0.043182,0.333878,1.540889,0.022126,0,follow,,65.427414,3.483867,-3.200805,0,,,
12.566641,0.296792,1.028228,-4.895699,0.361922,1.625571,20.000000,63.364293,0.000000,5.000000,65.568790,20.000000,103.364293,8.000000,-0.061596,0.130710,0.123111,65.375847,5.026409,1.115597,0.453542,2.590082,-0.104301,0.234400,1.481572,0.062027,0.305688,1.552217,0.029243,0,follow,,65.568790,3.398805,-3.113463,0,,,
12.616872,0.315016,1.098005,-4.897923,0.373849,1.687738,20.000000,63.614999,0.000000,5.000000,65.735947,20.000000,103.614999,8.000000,-0.060670,0.136111,0.106969,65.542911,5.034034,0.991863,0.465180,2.664173,-0.102077,0.232753,1.481832,0.044489,0.288174,1.561418,0.021777,0,follow,,65.735947,3.337506,-3.050954,0,,,
12.666416,0.344747,1.214824,-4.901551,0.391133,1.787414,20.000000,63.864205,0.000000,5.000000,65.853608,20.000000,103.864205,8.000000,-0.059246,0.140641,0.090168,65.660292,5.042193,0.861983,0.476743,2.738277,-0.098449,0.231269,1.482064,0.072565,0.258355,1.559039,0.019838,0,follow,,65.853608,3.239756,-2.950971,0,,,
12.716622,0.363622,1.291105,-4.903732,0.400730,1.849974,20.000000,64.115262,0.000000,5.000000,66.014734,20.000000,104.115262,8.000000,-0.058264,0.144337,0.072810,65.821441,5.048069,0.726820,0.488225,2.812393,-0.096268,0.229627,1.482320,0.043612,0.232406,1.570418,0.024649,0,follow,,66.014734,3.178117,-2.888605,0,,,
12.766900,0.390412,1.402239,-4.906646,0.413148,1.937875,20.000000,64.365014,0.000000,5.000000,66.139153,20.000000,104.365014,8.000000,-0.056645,0.147121,0.055004,65.945789,5.053767,0.587155,0.499631,2.886520,-0.093354,0.228114,1.482553,0.058279,0.217795,1.573794,0.024874,0,follow,,66.139153,3.091887,-2.801102,0,,,
12.816627,0.409791,1.484565,-4.908651,0.421289,2.000743,20.000000,64.615209,0.000000,5.000000,66.293546,20.000000,104.615209,8.000000,-0.055525,0.149003,0.036859,66.100336,5.057653,0.443875,0.510955,2.960660,-0.091349,0.226484,1.482803,0.040102,0.203019,1.577504,0.029435,0,follow,,66.293546,3.030109,-2.738715,0,,,
12.866747,0.441114,1.621450,-4.911693,0.433534,2.101366,20.000000,64.864915,0.000000,5.000000,66.392065,20.000000,104.864915,8.000000,-0.053772,0.149962,0.018486,66.198837,5.061656,0.297854,0.522208,3.034811,-0.088307,0.225061,1.483020,0.060844,0.186883,1.572222,0.024855,0,follow,,66.392065,2.931766,-2.638960,0,,,
12.916752,0.460887,1.710289,-4.913589,0.440540,2.164480,20.000000,65.114779,0.000000,5.000000,66.539809,20.000000,105.114779,8.000000,-0.052816,0.150000,-0.000000,66.346863,5.063589,0.150000,0.533380,3.108975,-0.086411,0.223442,1.483265,0.037928,0.173282,1.578261,0.022266,0,follow,,66.539809,2.870024,-2.576569,0,,,
12.966405,0.488762,1.838924,-4.916348,0.450061,2.252948,20.000000,65.362140,0.000000,5.000000,66.644927,20.000000,105.362140,8.000000,-0.051380,0.149123,-0.018486,66.452143,5.065471,0.001231,0.544480,3.183149,-0.083652,0.221998,1.483481,0.055180,0.168154,1.581460,0.022269,0,follow,,66.644927,2.783870,-2.489116,0,,,
13.016937,0.508845,1.933833,-4.918317,0.456562,2.316231,20.000000,65.615836,0.000000,5.000000,66.790442,20.000000,105.615836,8.000000,-0.050391,0.147299,-0.036859,66.598068,5.065616,-0.147573,0.555497,3.257335,-0.081683,0.220353,1.483727,0.039368,0.162594,1.579940,0.018845,0,follow,,66.790442,2.722361,-2.426656,0,,,
13.066751,0.541378,2.090868,-4.921477,0.467329,2.417445,20.000000,65.864135,0.000000,5.000000,66.868024,20.000000,105.864135,8.000000,-0.048878,0.144600,-0.055004,66.675839,5.066077,-0.295434,0.566448,3.331531,-0.078523,0.219011,1.483925,0.063210,0.172133,1.580516,0.020971,0,follow,,66.868024,2.624504,-2.326573,0,,,
13.116703,0.562160,2.192074,-4.923405,0.474653,2.480491,20.000000,66.115609,0.000000,5.000000,67.005193,20.000000,106.115609,8.000000,-0.047979,0.140975,-0.072810,66.813531,5.064380,-0.441508,0.577317,3.405740,-0.076595,0.217382,1.484165,0.038548,0.186271,1.575629,0.022366,0,follow,,67.005193,2.563950,-2.264062,0,,,
13.167001,0.592076,2.337591,-4.925968,0.485875,2.568218,20.000000,66.365541,0.000000,5.000000,67.096009,20.000000,106.365541,8.000000,-0.046401,0.136498,-0.090168,66.904753,5.062466,-0.584843,0.588114,3.479958,-0.074032,0.215942,1.484375,0.051270,0.209384,1.568645,0.024859,0,follow,,67.096009,2.480232,-2.176741,0,,,
13.216728,0.613927,2.444196,-4.927667,0.494468,2.630718,20.000000,66.615056,0.000000,5.000000,67.225822,20.000000,106.615056,8.000000,-0.045463,0.131189,-0.106969,67.035208,5.058857,-0.724562,0.598830,3.554189,-0.072333,0.214311,1.484611,0.033979,0.218039,1.565278,0.024030,0,follow,,67.225822,2.421111,-2.114394,0,,,
13.266499,0.649581,2.619394,-4.930273,0.508673,2.730254,20.000000,66.864089,0.000000,5.000000,67.285780,20.000000,106.864089,8.000000,-0.044128,0.125087,-0.123111,67.095600,5.055360,-0.859800,0.609479,3.628429,-0.069727,0.212979,1.484803,0.052118,0.224558,1.554698,0.014129,0,follow,,67.285780,2.327388,-2.014940,0,,,
13.317397,0.672354,2.731748,-4.931868,0.517834,2.792056,20.000000,67.116877,0.000000,5.000000,67.412944,20.000000,107.116877,8.000000,-0.043393,0.118115,-0.138494,67.223528,5.049983,-0.989834,0.620044,3.702681,-0.068132,0.211303,1.485042,0.031900,0.228867,1.542687,0.017967,0,follow,,67.412944,2.269849,-1.953185,0,,,
13.366915,0.704724,2.892653,-4.934061,0.530774,2.878078,20.000000,67.365657,0.000000,5.000000,67.487211,20.000000,107.365657,8.000000,-0.042082,0.110521,-0.153023,67.298409,5.044582,-1.113659,0.630537,3.776943,-0.065939,0.209871,1.485245,0.043859,0.231259,1.536518,0.022376,0,follow,,67.487211,2.190110,-1.867103,0,,,
13.416702,0.728156,3.010234,-4.935648,0.540016,2.939613,20.000000,67.615240,0.000000,5.000000,67.606145,20.000000,107.615240,8.000000,-0.041327,0.102226,-0.166608,67.418178,5.037874,-1.230639,0.640948,3.851217,-0.064352,0.208206,1.485480,0.031738,0.230715,1.537442,0.017703,0,follow,,67.606145,2.133660,-1.805650,0,,,
13.466434,0.766305,3.203048,-4.938345,0.554802,3.037488,20.000000,67.863965,0.000000,5.000000,67.648260,20.000000,107.863965,8.000000,-0.040314,0.093333,-0.179166,67.460872,5.031679,-1.339998,0.651293,3.925501,-0.061655,0.206895,1.485663,0.053949,0.235106,1.529972,0.010015,0,follow,,67.648260,2.044148,-1.707779,0,,,
13.516699,0.790559,3.326578,-4.940122,0.563958,3.098702,20.000000,68.114639,0.000000,5.000000,67.762343,20.000000,108.114639,8.000000,-0.039920,0.083797,-0.190620,67.575849,5.023919,-1.441164,0.661553,3.999795,-0.059878,0.205201,1.485898,0.035534,0.227491,1.529078,0.008376,0,follow,,67.762343,1.988892,-1.646799,0,,,
13.566844,0.825036,3.503487,-4.942679,0.576622,3.184310,20.000000,68.365701,0.000000,5.000000,67.822934,20.000000,108.365701,8.000000,-0.039160,0.073726,-0.200899,67.637165,5.016405,-1.533463,0.671740,4.074100,-0.057321,0.203751,1.486097,0.051136,0.222251,1.534447,0.012202,0,follow,,67.822934,1.911905,-1.561442,0,,,
13.616977,0.849976,3.632699,-4.944436,0.585489,3.245500,20.000000,68.616278,0.000000,5.000000,67.931329,20.000000,108.616278,8.000000,-0.038341,0.063216,-0.209938,67.746505,5.007652,-1.616291,0.681842,4.148417,-0.055564,0.202038,1.486331,0.035133,0.223156,1.529053,0.022584,0,follow,,67.931329,1.857556,-1.500667,0,,,
13.666578,0.890457,3.844385,-4.947163,0.599187,3.343630,20.000000,68.863919,0.000000,5.000000,67.953738,20.000000,108.863919,8.000000,-0.037032,0.052443,-0.217684,67.769569,4.999606,-1.689029,0.691880,4.222742,-0.052837,0.200767,1.486503,0.054550,0.211030,1.536220,0.020801,0,follow,,67.953738,1.770656,-1.403058,0,,,
13.716934,0.916009,3.979746,-4.948799,0.607440,3.405006,20.000000,69.116915,0.000000,5.000000,68.058422,20.000000,109.116915,8.000000,-0.036386,0.041113,-0.224087,67.875250,4.989911,-1.751587,0.701831,4.297079,-0.051201,0.199011,1.486740,0.032711,0.204193,1.533141,0.014787,0,follow,,68.058422,1.717039,-1.342441,0,,,
13.766661,0.951927,4.173301,-4.950923,0.618434,3.490995,20.000000,69.364922,0.000000,5.000000,68.099807,20.000000,109.364922,8.000000,-0.034735,0.029751,-0.229109,67.917425,4.980674,-1.803123,0.711711,4.371425,-0.049077,0.197610,1.486927,0.042486,0.193298,1.540527,0.029869,0,follow,,68.099807,1.642357,-1.257366,0,,,
13.816816,0.977783,4.314471,-4.952312,0.626070,3.552421,20.000000,69.615197,0.000000,5.000000,68.196294,20.000000,109.615197,8.000000,-0.033461,0.018103,-0.232719,68.014921,4.970416,-1.843645,0.721505,4.445783,-0.047688,0.195864,1.487157,0.027790,0.188433,1.538604,0.029386,0,follow,,68.196294,1.589702,-1.196962,0,,,
13.866581,1.019541,4.545197,-4.954542,0.638073,3.650830,20.000000,69.864319,0.000000,5.000000,68.201587,20.000000,109.864319,8.000000,-0.032031,0.006398,-0.234893,68.020920,4.960940,-1.872747,0.731236,4.520149,-0.045458,0.194633,1.487319,0.044594,0.183068,1.537472,0.018549,0,follow,,68.201587,1.506171,-1.099818,0,,,
13.916866,1.045906,4.692413,-4.956005,0.645260,3.712369,20.000000,70.115732,0.000000,5.000000,68.293311,20.000000,110.115732,8.000000,-0.031271,-0.005454,-0.235619,68.113643,4.950551,-1.890409,0.740879,4.594527,-0.043995,0.192851,1.487551,0.029249,0.180975,1.538644,0.017789,0,follow,,68.293311,1.454687,-1.039621,0,,,
13.967002,1.083168,4.902457,-4.958250,0.655317,3.798465,20.000000,70.366215,0.000000,5.000000,68.321035,20.000000,110.366215,8.000000,-0.030295,-0.017228,-0.234893,68.142131,4.941022,-1.896373,0.750451,4.668913,-0.041750,0.191438,1.487734,0.044909,0.178557,1.538604,0.015197,0,follow,,68.321035,1.383831,-0.955044,0,,,
14.016816,1.110003,5.055326,-4.959828,0.662264,3.860090,20.000000,70.615314,0.000000,5.000000,68.405107,20.000000,110.615314,8.000000,-0.029540,-0.028832,-0.232719,68.227149,4.930996,-1.890581,0.759933,4.743312,-0.040172,0.189652,1.487962,0.031567,0.174001,1.540378,0.017096,0,follow,,68.405107,1.333893,-0.894969,0,,,
14.066677,1.153275,5.304891,-4.962544,0.673371,3.958570,20.000000,70.864493,0.000000,5.000000,68.392173,20.000000,110.864493,8.000000,-0.028535,-0.040263,-0.229109,68.214811,4.922281,-1.873137,0.769357,4.817717,-0.037456,0.188469,1.488113,0.054321,0.171363,1.539558,0.015315,0,follow,,68.392173,1.256278,-0.798302,0,,,
14.116762,1.180615,5.463966,-4.964301,0.680463,4.020166,20.000000,71.115095,0.000000,5.000000,68.471713,20.000000,111.115095,8.000000,-0.027846,-0.051511,-0.224087,68.295242,4.912790,-1.844210,0.778688,4.892134,-0.035699,0.186634,1.488344,0.035133,0.173802,1.539290,0.015914,0,follow,,68.471713,1.208973,-0.738366,0,,,
14.166831,1.219239,5.690564,-4.966725,0.690061,4.106256,20.000000,71.365567,0.000000,5.000000,68.483393,20.000000,111.365567,8.000000,-0.026581,-0.062434,-0.217684,68.307562,4.904291,-1.803906,0.787950,4.966560,-0.033275,0.185232,1.488519,0.048475,0.176329,1.540631,0.023305,0,follow,,68.483393,1.145200,-0.654166,0,,,
14.216809,1.247112,5.855252,-4.968403,0.697116,4.167813,20.000000,71.614974,0.000000,5.000000,68.556383,20.000000,111.614974,8.000000,-0.025643,-0.072926,-0.209938,68.381371,4.895477,-1.752434,0.797119,5.040998,-0.031597,0.183369,1.488750,0.033569,0.180386,1.538157,0.028356,0,follow,,68.556383,1.101123,-0.594390,0,,,
14.268197,1.292308,6.123720,-4.971119,0.708505,4.266345,20.000000,71.861025,0.000000,5.000000,68.522014,20.000000,111.861025,8.000000,-0.024178,-0.082836,-0.200899,68.347429,4.888283,-1.690025,0.806232,5.115442,-0.028881,0.182267,1.488885,0.054312,0.178499,1.541535,0.019734,0,follow,,68.522014,1.035113,-0.497798,0,,,
14.316921,1.320843,6.294740,-4.972869,0.715504,4.327941,20.000000,72.115980,0.000000,5.000000,68.594195,20.000000,112.115980,8.000000,-0.023124,-0.092589,-0.190620,68.420366,4.880280,-1.617551,0.815246,5.189898,-0.027131,0.180287,1.489126,0.035000,0.173363,1.539886,0.027194,0,follow,,68.594195,0.995823,-0.438132,0,,,
14.366611,1.361071,6.538373,-4.975443,0.725577,4.414400,20.000000,72.364847,0.000000,5.000000,68.587822,20.000000,112.364847,8.000000,-0.021748,-0.101533,-0.179166,68.414431,4.873910,-1.534864,0.824192,5.264363,-0.024557,0.178911,1.489292,0.051479,0.175659,1.545846,0.011825,0,follow,,68.587822,0.945606,-0.353660,0,,,
14.416705,1.390001,6.715331,-4.977365,0.732441,4.476094,20.000000,72.614594,0.000000,5.000000,68.649379,20.000000,112.614594,8.000000,-0.020687,-0.109884,-0.166608,68.476601,4.867481,-1.442749,0.833039,5.338839,-0.022635,0.176951,1.489526,0.038443,0.166036,1.544714,0.025972,0,follow,,68.649379,0.912272,-0.294016,0,,,
14.466497,1.436603,7.003612,-4.980613,0.743734,4.574905,20.000000,72.863605,0.000000,5.000000,68.598745,20.000000,112.863605,8.000000,-0.019189,-0.117538,-0.153023,68.426153,4.863075,-1.341718,0.841834,5.413322,-0.019387,0.175888,1.489652,0.064955,0.175493,1.544793,0.023354,0,follow,,68.598745,0.867040,-0.197375,0,,,
14.517224,1.465836,7.187110,-4.982633,0.750643,4.636827,20.000000,73.117039,0.000000,5.000000,68.657638,20.000000,113.117039,8.000000,-0.018086,-0.124594,-0.138494,68.485551,4.858039,-1.232543,0.850525,5.487817,-0.017367,0.173829,1.489894,0.040407,0.176581,1.549979,0.027119,0,follow,,68.657638,0.842530,-0.137588,0,,,
14.566642,1.506997,7.448271,-4.985539,0.760218,4.723589,20.000000,73.365147,0.000000,5.000000,68.633774,20.000000,113.365147,8.000000,-0.016124,-0.130731,-0.123111,68.461857,4.854808,-1.115618,0.859150,5.562319,-0.014461,0.172499,1.490048,0.058117,0.169359,1.550764,0.033021,0,follow,,68.633774,0.815954,-0.053065,0,,,
14.616924,1.536604,7.637735,-4.987700,0.767020,4.785515,20.000000,73.615604,0.000000,5.000000,68.684162,20.000000,113.615604,8.000000,-0.014943,-0.136124,-0.106969,68.512599,4.851575,-0.991876,0.867671,5.636833,-0.012300,0.170419,1.490288,0.043211,0.172596,1.545161,0.027154,0,follow,,68.684162,0.801743,0.006654,0,,,
14.666554,1.584634,7.945716,-4.991251,0.778073,4.884144,20.000000,73.856608,0.000000,5.000000,68.606859,20.000000,113.856608,8.000000,-0.012920,-0.140504,-0.090168,68.435162,4.850746,-0.861846,0.876150,5.711353,-0.008749,0.169575,1.490384,0.071020,0.173589,1.539052,0.028223,0,follow,,68.606859,0.790435,0.103008,0,,,
14.716694,1.615178,8.141035,-4.993487,0.785125,4.945669,20.000000,74.114060,0.000000,5.000000,68.658256,20.000000,114.114060,8.000000,-0.011694,-0.144319,-0.072810,68.486800,4.849167,-0.726803,0.884514,5.785885,-0.006513,0.167276,1.490644,0.044727,0.177970,1.538575,0.031100,0,follow,,68.658256,0.789372,0.162346,0,,,
14.766484,1.658559,8.418294,-4.996464,0.795240,5.031555,20.000000,74.364359,0.000000,5.000000,68.620756,20.000000,114.364359,8.000000,-0.009399,-0.147114,-0.055004,68.449192,4.849350,-0.587148,0.892807,5.860425,-0.003536,0.165868,1.490801,0.059538,0.183489,1.539052,0.034492,0,follow,,68.620756,0.797171,0.246105,0,,,
14.816739,1.689999,8.619162,-4.998549,0.802762,5.092747,20.000000,74.613536,0.000000,5.000000,68.658807,20.000000,114.613536,8.000000,-0.007830,-0.148990,-0.036859,68.487324,4.849559,-0.443862,0.900986,5.934977,-0.001451,0.163585,1.491053,0.041704,0.188597,1.531392,0.036608,0,follow,,68.658807,0.808623,0.305279,0,,,
14.866747,1.741060,8.945676,-5.001820,0.815090,5.190796,20.000000,74.864924,0.000000,5.000000,68.573148,20.000000,114.864924,8.000000,-0.005475,-0.149963,-0.018486,68.401287,4.851857,-0.297854,0.909116,6.009536,0.001820,0.162589,1.491162,0.065413,0.198409,1.531164,0.035261,0,follow,,68.573148,0.837224,0.401367,0,,,
