time,uav_x,uav_y,uav_z,uav_vx,uav_vy,target_x,target_y,target_vx,target_vy,distance,intercept_x,intercept_y,t_go,uav_vz,target_z,target_vz,horizontal_distance,vertical_error,intercept_z,command_vx,command_vy,command_vz,command_ax,command_ay,command_az,uav_ax,uav_ay,uav_az,terminal_mode,phase,intercept_elapsed_time,minimum_distance,relative_speed,closing_speed,constraint_violation,outcome,failure_reason
14.993025,0.780766,9.738969,-4.987386,0.308818,5.429021,20.000000,159.881633,0.000000,5.000000,151.449717,20.000000,199.881633,8.000000,-0.015882,-0.005585,0.234893,151.367759,4.981801,1.873560,0.350693,6.238815,-0.012614,0.074638,1.498142,0.047779,0.087677,1.560867,0.002558,0,follow,,151.449717,0.585077,0.456259,0,,
15.043060,0.793070,9.956255,-4.988966,0.312021,5.491210,20.000000,160.129614,0.000000,5.000000,151.479024,20.000000,200.129614,8.000000,-0.015435,0.006108,0.235619,151.396644,4.995074,1.891064,0.354406,6.313723,-0.011034,0.074261,1.498161,0.031605,0.082036,1.553953,0.010281,0,follow,,151.479024,0.633777,0.518261,0,,
15.092998,0.810193,10.264465,-4.991273,0.315904,5.578024,20.000000,160.381009,0.000000,5.000000,151.420994,20.000000,200.381009,8.000000,-0.014656,0.017923,0.234893,151.338116,5.009197,1.897068,0.358109,6.388631,-0.008727,0.074055,1.498171,0.046148,0.069648,1.547337,0.009569,0,follow,,151.420994,0.704402,0.604824,0,,
15.143671,0.822327,10.487461,-4.993116,0.318616,5.640014,20.000000,160.627985,0.000000,5.000000,151.443673,20.000000,200.627985,8.000000,-0.013903,0.029422,0.232719,151.360365,5.022538,1.891171,0.361792,6.463541,-0.006884,0.073664,1.498190,0.036850,0.064729,1.549006,0.022375,0,follow,,151.443673,0.756278,0.666675,0,,
15.193884,0.841485,10.849217,-4.996095,0.322212,5.739017,20.000000,160.882536,0.000000,5.000000,151.335450,20.000000,200.882536,8.000000,-0.012434,0.041090,0.229109,151.251596,5.037185,1.873964,0.365471,6.538451,-0.003905,0.073575,1.498194,0.059576,0.052050,1.549840,0.023063,0,follow,,151.335450,0.841612,0.765410,0,,
15.243222,0.853421,11.078528,-4.997878,0.324461,5.800752,20.000000,161.131541,0.000000,5.000000,151.353896,20.000000,201.131541,8.000000,-0.011281,0.052248,0.224087,151.269621,5.050125,1.844947,0.369128,6.613361,-0.002122,0.073156,1.498215,0.035658,0.058359,1.542072,0.028664,0,follow,,151.353896,0.895475,0.827061,0,,
15.293360,0.870161,11.403781,-5.000196,0.327382,5.887327,20.000000,161.381136,0.000000,5.000000,151.277212,20.000000,201.381136,8.000000,-0.009638,0.063112,0.217684,151.192453,5.063308,1.804584,0.372778,6.688273,0.000196,0.072987,1.498223,0.046368,0.051400,1.547456,0.023971,0,follow,,151.277212,0.972730,0.913493,0,,
15.343114,0.882165,11.639114,-5.001756,0.329391,5.949338,20.000000,161.631206,0.000000,5.000000,151.290709,20.000000,201.631206,8.000000,-0.008272,0.073608,0.209938,151.205553,5.075364,1.753115,0.376404,6.763185,0.001756,0.072526,1.498246,0.031204,0.052117,1.547933,0.035293,0,follow,,151.290709,1.028278,0.975492,0,,
15.393069,0.901645,12.020833,-5.004096,0.332843,6.048640,20.000000,161.880245,0.000000,5.000000,151.157121,20.000000,201.880245,8.000000,-0.006061,0.083608,0.200899,151.071475,5.087704,1.690797,0.380030,6.838097,0.004096,0.072528,1.498246,0.046797,0.052754,1.551171,0.028182,0,follow,,151.157121,1.119492,1.074726,0,,
15.442885,0.913905,12.262444,-5.005459,0.335067,6.110558,20.000000,162.130735,0.000000,5.000000,151.164743,20.000000,202.130735,8.000000,-0.004841,0.093152,0.190620,151.078733,5.098611,1.618113,0.383631,6.913011,0.005459,0.072009,1.498271,0.027266,0.055857,1.548072,0.028955,0,follow,,151.164743,1.176356,1.136746,0,,
15.492977,0.931055,12.604448,-5.007378,0.338118,6.196846,20.000000,162.380568,0.000000,5.000000,151.071564,20.000000,202.380568,8.000000,-0.003414,0.102096,0.179166,150.985134,5.109474,1.535427,0.387224,6.987925,0.007378,0.071858,1.498278,0.038376,0.056136,1.542687,0.027462,0,follow,,151.071564,1.257021,1.223087,0,,
15.543251,0.943422,12.851563,-5.008688,0.340406,6.258375,20.000000,162.630956,0.000000,5.000000,151.073574,20.000000,202.630956,8.000000,-0.002124,0.110430,0.166608,150.986819,5.119118,1.443295,0.390787,7.062840,0.008688,0.071261,1.498306,0.026207,0.058362,1.540035,0.031368,0,follow,,151.073574,1.314478,1.284816,0,,
15.592977,0.963555,13.251806,-5.010750,0.344302,6.356753,20.000000,162.880061,0.000000,5.000000,150.921521,20.000000,202.880061,8.000000,-0.000453,0.118041,0.153023,150.834349,5.128791,1.342222,0.394355,7.137755,0.010750,0.071368,1.498301,0.041227,0.062535,1.535296,0.019210,0,follow,,150.921521,1.408147,1.383340,0,,
15.642857,0.976411,13.505013,-5.011991,0.347021,6.418170,20.000000,163.130387,0.000000,5.000000,150.917322,20.000000,203.130387,8.000000,0.000613,0.124964,0.138494,150.829870,5.136955,1.232913,0.397887,7.212672,0.011991,0.070633,1.498336,0.024824,0.069767,1.536151,0.024614,0,follow,,150.917322,1.466506,1.445079,0,,
15.693033,0.994758,13.863422,-5.013625,0.351018,6.504026,20.000000,163.381483,0.000000,5.000000,150.808879,20.000000,203.381483,8.000000,0.002107,0.131133,0.123111,150.721098,5.144758,1.116020,0.401410,7.287589,0.013625,0.070455,1.498344,0.032673,0.075398,1.533389,0.019526,0,follow,,150.808879,1.549178,1.531261,0,,
15.743035,1.008135,14.122253,-5.014725,0.354168,6.565170,20.000000,163.630788,0.000000,5.000000,150.797968,20.000000,203.630788,8.000000,0.003084,0.136449,0.106969,150.709962,5.151174,0.992201,0.404884,7.362508,0.014725,0.069480,1.498390,0.022011,0.082316,1.530945,0.022471,0,follow,,150.797968,1.608100,1.592843,0,,
15.793195,1.030303,14.541251,-5.016529,0.360001,6.663188,20.000000,163.881058,0.000000,5.000000,150.628108,20.000000,203.881058,8.000000,0.004530,0.140945,0.090168,150.539786,5.157474,0.862287,0.408370,7.437427,0.016529,0.069738,1.498378,0.036068,0.093993,1.532594,0.014892,0,follow,,150.628108,1.703857,1.691368,0,,
15.843142,1.044611,14.806293,-5.017591,0.363743,6.724534,20.000000,164.131787,0.000000,5.000000,150.612277,20.000000,204.131787,8.000000,0.005566,0.144578,0.072810,150.523785,5.162169,0.727061,0.411778,7.512350,0.017591,0.068150,1.498451,0.021248,0.092198,1.535296,0.023474,0,follow,,150.612277,1.763759,1.753274,0,,
15.893352,1.065166,15.181490,-5.018943,0.369450,6.810494,20.000000,164.382586,0.000000,5.000000,150.486495,20.000000,204.382586,8.000000,0.006717,0.147314,0.055004,150.397789,5.166257,0.587348,0.415164,7.587273,0.018943,0.067719,1.498471,0.027037,0.102764,1.539886,0.014659,0,follow,,150.486495,1.848435,1.839857,0,,
15.942873,1.080213,15.452352,-5.019814,0.373609,6.871889,20.000000,164.630486,0.000000,5.000000,150.461929,20.000000,204.630486,8.000000,0.007628,0.149115,0.036859,150.373116,5.168929,0.443987,0.418361,7.662205,0.019814,0.063947,1.498636,0.017414,0.106327,1.532912,0.024003,0,follow,,150.461929,1.909033,1.901892,0,,
15.992773,1.105182,15.890505,-5.021152,0.380409,6.969837,20.000000,164.880432,0.000000,5.000000,150.272265,20.000000,204.880432,8.000000,0.008928,0.150020,0.018486,150.183263,5.171172,0.297912,0.419543,7.688562,0.021152,0.023630,0.527132,0.026779,0.108031,1.532137,0.014895,0,follow,,150.272265,2.006255,2.000530,0,,
16.042902,1.121348,16.167339,-5.021870,0.384745,7.030809,20.000000,165.131249,0.000000,5.000000,150.244461,20.000000,205.131249,8.000000,0.010118,0.150000,-0.000000,150.155419,5.171870,0.150000,0.419273,7.688577,0.021870,-0.005399,0.000295,0.014343,0.107939,1.523713,0.033743,0,follow,,150.244461,2.066959,2.062193,0,,
16.093401,1.144441,16.559027,-5.022544,0.390761,7.115819,20.000000,165.382335,0.000000,5.000000,150.102147,20.000000,205.382335,8.000000,0.013310,0.149048,-0.018486,150.013030,5.171593,0.001156,0.419218,7.688580,0.022544,-0.001098,0.000060,0.013494,0.105500,1.515329,0.071277,0,follow,,150.102147,2.151835,2.147975,0,,
16.142890,1.161162,16.841681,-5.022690,0.394931,7.175937,20.000000,165.630477,0.000000,5.000000,150.065771,20.000000,205.630477,8.000000,0.016892,0.147191,-0.036859,149.976691,5.169882,-0.147681,0.418963,7.688594,0.022690,-0.005107,0.000278,0.002918,0.103742,1.496494,0.096443,0,follow,,150.065771,2.212139,2.208851,0,,
16.192841,1.187995,17.298914,-5.022353,0.400724,7.269974,20.000000,165.880561,0.000000,5.000000,149.856908,20.000000,205.880561,8.000000,0.023631,0.144419,-0.055004,149.767811,5.166772,-0.295615,0.419039,7.688589,0.022353,0.001520,-0.000083,-0.006752,0.086264,1.452963,0.106147,0,follow,,149.856908,2.306414,2.303672,0,,
16.243144,1.204713,17.587477,-5.021810,0.403709,7.326476,20.000000,166.132272,0.000000,5.000000,149.818126,20.000000,206.132272,8.000000,0.027710,0.140732,-0.072810,149.729153,5.162542,-0.441751,0.418790,7.688603,0.021810,-0.004966,0.000271,-0.010853,0.072225,1.403928,0.098552,0,follow,,149.818126,2.363382,2.360814,0,,
16.292947,1.228081,17.994978,-5.020837,0.407408,7.401869,20.000000,166.379912,0.000000,5.000000,149.656504,20.000000,206.379912,8.000000,0.032620,0.136239,-0.090168,149.567622,5.157076,-0.585102,0.418790,7.688603,0.020837,0.000002,-0.000000,-0.019464,0.059901,1.319170,0.079259,0,follow,,149.656504,2.439269,2.436795,0,,
16.342883,1.244716,18.288536,-5.019973,0.409594,7.452743,20.000000,166.630912,0.000000,5.000000,149.612005,20.000000,206.630912,8.000000,0.035583,0.130850,-0.106969,149.523313,5.150824,-0.724902,0.418562,7.688615,0.019973,-0.004573,0.000249,-0.017271,0.051614,1.252979,0.065423,0,follow,,149.612005,2.490790,2.488182,0,,
16.393221,1.270932,18.762222,-5.018342,0.412144,7.528069,20.000000,166.882276,0.000000,5.000000,149.388013,20.000000,206.882276,8.000000,0.039015,0.124639,-0.123111,149.299458,5.142981,-0.860247,0.418700,7.688608,0.018342,0.002760,-0.000150,-0.032635,0.031715,1.138190,0.045679,0,follow,,149.388013,2.566570,2.563864,0,,
16.442963,1.287180,19.060564,-5.017296,0.413327,7.571287,20.000000,167.131409,0.000000,5.000000,149.336911,20.000000,207.131409,8.000000,0.040351,0.117713,-0.138494,149.248600,5.135009,-0.990236,0.418500,7.688619,0.017296,-0.003985,0.000217,-0.020914,0.027859,1.064877,0.031030,0,follow,,149.336911,2.610430,2.607430,0,,
16.492934,1.309785,19.480732,-5.015751,0.414344,7.626693,20.000000,167.380574,0.000000,5.000000,149.164210,20.000000,207.380574,8.000000,0.041425,0.110065,-0.153023,149.076113,5.125816,-1.114116,0.418553,7.688616,0.015751,0.001049,-0.000057,-0.030890,0.014748,0.956178,0.011000,0,follow,,149.164210,2.666272,2.663027,0,,
16.542876,1.325939,19.782253,-5.014628,0.414851,7.662350,20.000000,167.631359,0.000000,5.000000,149.111553,20.000000,207.631359,8.000000,0.041699,0.101689,-0.166608,149.023751,5.116317,-1.231176,0.418360,7.688626,0.014628,-0.003853,0.000210,-0.022469,0.013551,0.870317,0.004231,0,follow,,149.111553,2.702518,2.698911,0,,
16.593195,1.351671,20.266886,-5.012681,0.414994,7.712929,20.000000,167.881902,0.000000,5.000000,148.875847,20.000000,207.881902,8.000000,0.041501,0.092691,-0.179166,148.788283,5.105372,-1.340641,0.418547,7.688616,0.012681,0.003737,-0.000203,-0.038939,0.001680,0.753601,-0.004705,0,follow,,148.875847,2.753343,2.749503,0,,
16.642910,1.367660,20.571053,-5.011434,0.414919,7.740885,20.000000,168.130960,0.000000,5.000000,148.818835,20.000000,208.130960,8.000000,0.041026,0.083175,-0.190620,148.731606,5.094609,-1.441786,0.418372,7.688626,0.011434,-0.003507,0.000191,-0.024939,-0.002089,0.684361,-0.013052,0,follow,,148.818835,2.781774,2.777577,0,,
16.693108,1.390090,20.998589,-5.009640,0.414809,7.775881,20.000000,168.381408,0.000000,5.000000,148.640029,20.000000,208.381408,8.000000,0.039996,0.073095,-0.200899,148.553102,5.082735,-1.534094,0.418448,7.688622,0.009640,0.001521,-0.000083,-0.035887,-0.004401,0.599444,-0.018113,0,follow,,148.640029,2.817022,2.812575,0,,
16.742991,1.406157,21.304922,-5.008369,0.414718,7.798060,20.000000,168.631639,0.000000,5.000000,148.581987,20.000000,208.631639,8.000000,0.039044,0.062571,-0.209938,148.495429,5.070940,-1.616936,0.418274,7.688631,0.008369,-0.003484,0.000190,-0.025415,-0.001092,0.539243,-0.024644,0,follow,,148.581987,2.839564,2.834818,0,,
16.792990,1.432017,21.796509,-5.006402,0.414690,7.828939,20.000000,168.880452,0.000000,5.000000,148.337591,20.000000,208.880452,8.000000,0.037218,0.051723,-0.217684,148.251328,5.058126,-1.689749,0.418486,7.688619,0.006402,0.004254,-0.000232,-0.039330,-0.003287,0.460188,-0.031610,0,follow,,148.337591,2.870512,2.865631,0,,
16.842926,1.448289,22.104475,-5.005280,0.414665,7.845770,20.000000,169.130263,0.000000,5.000000,148.277471,20.000000,209.130263,8.000000,0.035815,0.040514,-0.224087,148.191594,5.045795,-1.752185,0.418314,7.688629,0.005280,-0.003450,0.000188,-0.022440,-0.000025,0.409226,-0.034670,0,follow,,148.277471,2.887543,2.882472,0,,
16.892856,1.471233,22.536503,-5.003803,0.414608,7.866117,20.000000,169.380785,0.000000,5.000000,148.094185,20.000000,209.380785,8.000000,0.033847,0.029024,-0.229109,148.008643,5.032827,-1.803850,0.418393,7.688625,0.003803,0.001584,-0.000086,-0.029545,0.001758,0.341415,-0.038750,0,follow,,148.094185,2.907864,2.902738,0,,
16.943225,1.487760,22.845589,-5.002900,0.414362,7.878739,20.000000,169.632094,0.000000,5.000000,148.034400,20.000000,209.632094,8.000000,0.032606,0.017317,-0.232719,147.949252,5.020217,-1.844432,0.418213,7.688634,0.002900,-0.003596,0.000196,-0.018063,-0.010166,0.298470,-0.029949,0,follow,,148.034400,2.920485,2.915288,0,,
16.993038,1.514431,23.341013,-5.001604,0.414161,7.895749,20.000000,169.880680,0.000000,5.000000,147.785867,20.000000,209.880680,8.000000,0.030365,0.005630,-0.234893,147.701016,5.007234,-1.873515,0.418422,7.688623,0.001604,0.004174,-0.000227,-0.025921,-0.006585,0.250459,-0.039006,0,follow,,147.785867,2.937219,2.932123,0,,
17.043049,1.531236,23.650928,-5.000855,0.414037,7.904719,20.000000,170.130311,0.000000,5.000000,147.723566,20.000000,210.130311,8.000000,0.028862,-0.006141,-0.235619,147.639103,4.994714,-1.891096,0.418244,7.688633,0.000855,-0.003565,0.000194,-0.014982,-0.001398,0.219683,-0.037389,0,follow,,147.723566,2.945975,2.940961,0,,
17.093519,1.554847,24.085251,-4.999897,0.414057,7.915424,20.000000,170.382740,0.000000,5.000000,147.539820,20.000000,210.382740,8.000000,0.027156,-0.018005,-0.234893,147.455685,4.981893,-1.897150,0.418310,7.688629,-0.000103,0.001317,-0.000072,-0.019150,-0.000805,0.180453,-0.031743,0,follow,,147.539820,2.956317,2.951488,0,,
17.142990,1.571802,24.395775,-4.999314,0.413860,7.921795,20.000000,170.631897,0.000000,5.000000,147.476439,20.000000,210.631897,8.000000,0.025829,-0.029604,-0.232719,147.392679,4.969710,-1.891353,0.418131,7.688639,-0.000686,-0.003569,0.000194,-0.011663,-0.001833,0.151545,-0.033464,0,follow,,147.476439,2.962265,2.957650,0,,
17.193144,1.599090,24.892977,-4.998363,0.413594,7.930412,20.000000,170.882550,0.000000,5.000000,147.228135,20.000000,210.882550,8.000000,0.024159,-0.041091,-0.229109,147.144654,4.957272,-1.873965,0.418326,7.688628,-0.001637,0.003894,-0.000212,-0.019035,-0.004938,0.121971,-0.029588,0,follow,,147.228135,2.970273,2.965980,0,,
17.242904,1.616199,25.203978,-4.997696,0.413541,7.934539,20.000000,171.130813,0.000000,5.000000,147.163390,20.000000,211.130813,8.000000,0.023181,-0.052215,-0.224087,147.080269,4.945481,-1.844915,0.418148,7.688638,-0.002304,-0.003557,0.000193,-0.013332,-0.002430,0.099242,-0.025464,0,follow,,147.163390,2.973832,2.969851,0,,
17.293077,1.640244,25.639582,-4.996571,0.413277,7.939337,20.000000,171.381388,0.000000,5.000000,146.976507,20.000000,211.381388,8.000000,0.022009,-0.063123,-0.217684,146.893685,4.933448,-1.804595,0.418214,7.688634,-0.003429,0.001330,-0.000072,-0.022497,-0.004066,0.078738,-0.022486,0,follow,,146.976507,2.977911,2.974315,0,,
17.343110,1.657438,25.950872,-4.995556,0.413096,7.942086,20.000000,171.632251,0.000000,5.000000,146.914053,20.000000,211.632251,8.000000,0.021205,-0.073652,-0.209938,146.831583,4.921904,-1.753159,0.418027,7.688644,-0.004444,-0.003754,0.000204,-0.020304,-0.004437,0.057790,-0.016439,0,follow,,146.914053,2.979924,2.976721,0,,
17.393186,1.684859,26.449213,-4.993591,0.412757,7.945348,20.000000,171.881938,0.000000,5.000000,146.663660,20.000000,211.881938,8.000000,0.020000,-0.083676,-0.200899,146.581451,4.909915,-1.690865,0.418226,7.688634,-0.006409,0.003986,-0.000217,-0.039291,-0.007303,0.045160,-0.019563,0,follow,,146.663660,2.982321,2.979567,0,,
17.443018,1.702026,26.760881,-4.992198,0.412513,7.946998,20.000000,172.131213,0.000000,5.000000,146.599283,20.000000,212.131213,8.000000,0.018998,-0.093170,-0.190620,146.517402,4.899028,-1.618131,0.418045,7.688643,-0.007802,-0.003623,0.000197,-0.027857,-0.003088,0.037789,-0.025961,0,follow,,146.599283,2.983103,2.980786,0,,
17.493160,1.726081,27.197506,-4.990324,0.412265,7.949028,20.000000,172.382279,0.000000,5.000000,146.411915,20.000000,212.382279,8.000000,0.017486,-0.102157,-0.179166,146.330293,4.888167,-1.535489,0.418113,7.688640,-0.009676,0.001364,-0.000074,-0.037479,-0.008613,0.031173,-0.032662,0,follow,,146.411915,2.984192,2.982332,0,,
17.543099,1.743274,27.509436,-4.989163,0.412098,7.949993,20.000000,172.630856,0.000000,5.000000,146.346632,20.000000,212.630856,8.000000,0.016135,-0.110426,-0.166608,146.265289,4.878737,-1.443291,0.417934,7.688649,-0.010837,-0.003580,0.000195,-0.023222,0.000453,0.025690,-0.036362,0,follow,,146.346632,2.984238,2.982797,0,,
17.593165,1.770928,28.008589,-4.987623,0.412056,7.951090,20.000000,172.879349,0.000000,5.000000,146.094316,20.000000,212.879349,8.000000,0.013672,-0.118020,-0.153023,146.013137,4.869603,-1.342200,0.418135,7.688639,-0.012377,0.004027,-0.000219,-0.030813,-0.002734,0.012279,-0.042710,0,follow,,146.094316,2.984377,2.983345,0,,
17.642937,1.788360,28.320566,-4.986902,0.412141,7.951400,20.000000,173.131011,0.000000,5.000000,146.032076,20.000000,213.131011,8.000000,0.012107,-0.124981,-0.138494,145.951118,4.861920,-1.232930,0.417941,7.688649,-0.013098,-0.003896,0.000212,-0.014420,0.003282,0.002205,-0.038890,0,follow,,146.032076,2.983841,2.983122,0,,
17.693196,1.812973,28.757296,-4.986217,0.412115,7.951173,20.000000,173.382136,0.000000,5.000000,145.844726,20.000000,213.382136,8.000000,0.009833,-0.131149,-0.123111,145.763892,4.855068,-1.116036,0.417996,7.688646,-0.013783,0.001117,-0.000061,-0.013685,0.000414,-0.009179,-0.035570,0,follow,,145.844726,2.982773,2.982306,0,,
17.742904,1.830633,29.069242,-4.985838,0.412188,7.950788,20.000000,173.629017,0.000000,5.000000,145.777815,20.000000,213.629017,8.000000,0.008420,-0.136411,-0.106969,145.697132,4.849427,-0.992163,0.417812,7.688656,-0.014162,-0.003695,0.000201,-0.007582,0.005452,-0.013739,-0.031896,0,follow,,145.777815,2.981671,2.981345,0,,
17.793456,1.858938,29.568403,-4.985584,0.412336,7.949776,20.000000,173.883170,0.000000,5.000000,145.531166,20.000000,213.883170,8.000000,0.006032,-0.140983,-0.090168,145.450507,4.844601,-0.862325,0.417980,7.688647,-0.014416,0.003371,-0.000183,-0.005083,0.000678,-0.019372,-0.037169,0,follow,,145.531166,2.980009,2.979722,0,,
17.843050,1.876770,29.880373,-4.985584,0.412615,7.948954,20.000000,174.130720,0.000000,5.000000,145.464943,20.000000,214.130720,8.000000,0.004972,-0.144562,-0.072810,145.384366,4.841022,-0.727045,0.417789,7.688657,-0.014416,-0.003825,0.000208,0.000000,0.005908,-0.021358,-0.025889,0,follow,,145.464943,2.978696,2.978326,0,,
17.893106,1.901960,30.317192,-4.985838,0.413258,7.947575,20.000000,174.381818,0.000000,5.000000,145.277552,20.000000,214.381818,8.000000,0.003696,-0.147306,-0.055004,145.196954,4.838532,-0.587340,0.417832,7.688655,-0.014162,0.000863,-0.000047,0.005074,0.016177,-0.025183,-0.019354,0,follow,,145.277552,2.976982,2.976402,0,,
17.943449,1.920067,30.629364,-4.986021,0.413713,7.946814,20.000000,174.632657,0.000000,5.000000,145.214421,20.000000,214.632657,8.000000,0.003049,-0.149131,-0.036859,145.133843,4.836890,-0.444003,0.417624,7.688666,-0.013979,-0.004164,0.000226,0.003662,0.011671,-0.017285,-0.016627,0,follow,,145.214421,2.975981,2.975075,0,,
17.993682,1.949231,31.129084,-4.986516,0.414489,7.945245,20.000000,174.884365,0.000000,5.000000,144.964832,20.000000,214.884365,8.000000,0.002526,-0.150034,-0.018486,144.884130,4.836482,-0.297926,0.417783,7.688658,-0.013484,0.003187,-0.000173,0.009899,0.016431,-0.027816,-0.003762,0,follow,,144.964832,2.974342,2.972983,0,,
18.043471,1.967522,31.441620,-4.986978,0.414922,7.944520,20.000000,175.132140,0.000000,5.000000,144.898351,20.000000,215.132140,8.000000,0.002137,-0.150000,0.000000,144.817595,4.836978,-0.150000,0.417582,7.688669,-0.013022,-0.004031,0.000219,0.009241,0.010648,-0.020464,-0.009710,0,follow,,144.898351,2.973611,2.971683,0,,
